# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, n_i, kappa, gamma1, gamma2, kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 3.00, 10.00, 16.00, 9.00, 16.00, 100
3  1.476060e-02  2.456829e-01  1.586456e+00  7.848839e-01  9.574910e-01  6.798887e+00 6 1 -1.000000e+00
5  4.579832e-02 -4.807486e-02  1.726465e+00  7.970026e-01  1.000000e+00  8.594257e+00 6 1 -1.000000e+00
-6.813703e-02 -6.238100e-01 -1.846038e+00  9.376317e+00  5.000000e-01  3.403813e-01  9.814466e-01 -1.164475e-01  9.986348e-02
-8.034732e-01 -1.969617e-01  2.625824e+00  5.533498e+00  0.000000e+00  2.964240e-01 -2.427541e-01 -2.350676e-01  9.524513e-02
 9.151741e-01 -3.284686e-02  2.114164e+00  0.000000e+00  0.000000e+00  2.701091e-01 -2.345065e-01  6.890139e-02  7.570140e-02
-1.322965e-01  5.509360e-01 -1.168558e+00  1.404765e+01  5.000000e-01  3.839701e-01  1.031849e+00  4.129615e-01  1.303236e-01
-4.868228e-04  3.945097e-04  1.103738e-04  3.766125e+01  1.000000e+00  9.750317e+01 -1.298227e+01  9.176345e+00  9.664916e+01
1  1.590672e+00 -3.103940e+00  0.000000e+00  1.427261e+00  0.000000e+00  2.158687e+00 0 2 -1.000000e+00
 1.972511e+00 -5.511705e+00  3.450003e+00  0.000000e+00  0.000000e+00  4.053141e-01  1.609978e-01  1.946181e-01  2.257694e-03
2  1.466994e+00 -2.592859e-01  1.599365e+00  7.245715e-01  1.489112e-01  1.573691e+01 6 3  2.742317e-01
 1.213809e+00  9.818338e-02  3.568979e+00  0.000000e+00  0.000000e+00  4.009135e-01 -2.314821e-01 -1.585196e-01  1.751285e-03
-3.561673e-01 -2.070092e-01 -5.314610e-01  1.487756e+02  5.000000e-01  7.793061e-01 -6.349465e-01 -1.235781e+00  5.334142e-02
3  1.808185e-01  7.106202e-02  6.862047e-01  3.529382e-01  1.954260e-01  6.389090e+00 6 1 -1.000000e+00
-1.887625e-01 -8.045549e-02 -4.467176e-01  3.929171e+01  5.000000e-01  5.158925e-01 -1.048781e+00 -1.171737e+00  2.035911e-01
 4.662320e-01  1.241392e-01  2.285866e+00  0.000000e+00  0.000000e+00  2.464764e-01 -2.836883e-01 -2.232662e-01  1.905872e-02
-5.176700e-04 -2.002929e-04  8.999099e-06  6.056565e+01  1.000000e+00  3.462445e+02 -6.732222e+01 -5.949181e+01  3.452989e+02
3 -6.066579e-01 -2.099201e-01  1.039989e+00  5.366325e-01  4.000563e-01  5.162348e+00 6 3  2.877640e-01
 1.673773e-01 -2.756294e-01 -1.552033e+00  3.995771e+01  5.000000e-01  9.793640e-01  2.926538e-01  7.477271e-01  9.033596e-02
-2.463030e-02  7.464811e-01  3.879536e+00  0.000000e+00  0.000000e+00  3.958288e-01  3.265467e-01 -2.504516e-02  7.824664e-03
 1.382245e-03 -4.469064e-03  7.161560e-04  4.785124e+01  1.000000e+00  4.209591e+01  1.295761e+01  1.116381e+01  3.785409e+01
3 -3.021936e-02 -6.004371e-01  1.691709e+00  6.480255e-01  1.389689e-01  9.154359e+00 6 1 -1.000000e+00
 2.783007e-02 -1.369674e+00  1.858723e+00  0.000000e+00  0.000000e+00  2.454719e-01  1.724350e-01 -3.968836e-02  4.891217e-03
 8.746542e-03  3.219279e-01 -2.583047e-01  2.265754e+02  5.000000e-01  8.480303e-01  1.960087e+00 -2.292406e-01  2.711880e-01
-7.841193e-05  2.057082e-03  1.479550e-05  2.688523e+02  1.000000e+00  2.729168e+02  7.650925e+01  2.229289e+01  2.709911e+02
3 -8.263814e-01 -1.720146e-01  2.906714e+00  1.667644e+00  1.027789e-01  2.335331e+00 6 3 -1.000000e+00
-2.163512e+00 -6.193879e-01  3.576422e+00  0.000000e+00  0.000000e+00  3.813376e-01 -2.949112e-01 -1.271276e-01  4.350099e-02
 6.367299e-01  1.601193e-01 -3.675808e-01  6.680459e+01  5.000000e-01  1.382794e+00 -1.527272e+00 -7.310683e-01  7.838084e-01
 3.760263e-02  1.002062e-02  2.392584e-03  7.233445e+01  1.000000e+00  2.526777e+01 -1.105512e+01 -6.982179e+00  2.403313e+01
1 -1.473072e-02 -2.257767e-02  0.000000e+00  9.887800e-03  0.000000e+00  1.047989e+01 0 2 -1.000000e+00
-5.687632e-03 -5.987446e-02  4.988784e+00  0.000000e+00  0.000000e+00  5.014662e-01  6.667477e-02 -2.089036e-01  5.860114e-02
3  3.418160e-01  1.280765e-01  8.294619e-01  3.314990e-01  1.397310e-01  2.305138e+00 6 1 -1.000000e+00
 6.180679e-01  2.110438e-01  1.603370e+00  0.000000e+00  0.000000e+00  1.498940e-01 -2.233032e-01 -2.216518e-01  8.034881e-03
-1.679601e-01 -5.384685e-02 -2.240406e-01  2.633862e+01  5.000000e-01  5.535575e-01 -1.670885e+00 -1.367820e+00  2.841692e-01
-2.133929e-03 -5.358397e-04  8.286326e-05  3.102213e+01  1.000000e+00  1.116054e+02 -1.086359e+01  6.889737e+00  1.108807e+02
3 -3.507831e-01 -9.025672e-02  1.063675e+00  6.637741e-01  1.818608e-02  6.266319e+00 6 2 -1.000000e+00
 2.705069e-01  6.440438e-02 -2.639775e-01  4.915658e+01  5.000000e-01  1.041209e+00 -1.712813e+00 -9.252958e-01  5.243065e-01
-7.766006e-01 -1.225996e-01  1.451536e+01  0.000000e+00  0.000000e+00  3.715853e-01 -5.272407e-01 -2.191568e-01  3.933816e-02
 6.204371e-03  1.369150e-03  3.993724e-04  5.834728e+01  1.000000e+00  5.442980e+01 -1.743247e+01 -6.850064e+00  5.321643e+01
3 -9.229267e-02 -6.400276e-01  1.184947e+00  5.722710e-01  7.609103e-01  9.381168e+00 6 3  2.718478e-01
 1.801173e-01 -3.719468e-01 -3.056112e+00  7.468337e+01  5.000000e-01  5.629381e-01  4.566847e-01  5.564847e-01  7.406148e-02
-1.274175e-01  7.723971e-01  2.325427e+00  0.000000e+00  0.000000e+00  3.024447e-01  2.374929e-01  1.233178e-02  9.493382e-03
 3.419199e-04 -9.509254e-04  4.077088e-05  1.218166e+02  1.000000e+00  1.615838e+02  6.987955e+00  3.479951e+01  1.592523e+02
2  3.480656e+00 -8.310008e+00  6.741287e+00  2.337759e+00  3.339934e-04  1.614999e+01 6 2  2.730877e-01
-1.496580e+00 -6.502765e+00  4.464767e+00  0.000000e+00  0.000000e+00  3.818528e-01  2.258216e-01  3.273144e-01  3.343318e-05
-5.405981e-02  8.237549e-02 -1.491203e-03  2.282707e+03  5.000000e-01  7.975963e+00  1.173882e+01  2.411356e+01  5.998751e+00
3 -1.167016e-01  2.373524e-02  3.552725e-01  1.404952e-01  1.248615e-01  7.495199e+00 6 3 -1.000000e+00
-2.565341e-01 -5.711247e-02  3.326901e+00  0.000000e+00  0.000000e+00  2.323420e-01 -5.367640e-01 -2.456157e-02  1.787787e-02
 9.817577e-02 -3.712660e-02 -4.154018e-01  2.169234e+01  5.000000e-01  5.212917e-01 -1.341517e+00  9.147685e-01  2.231249e-01
 1.382311e-03 -5.995477e-04  4.159030e-04  2.765560e+01  1.000000e+00  5.107872e+01  7.388689e+00  6.991334e+00  5.043850e+01
3  9.222446e-01 -2.816269e-01  4.310623e+00  1.877969e+00  3.468136e-01  1.078644e+01 6 3 -1.000000e+00
 3.112449e+00 -1.231580e+00  3.263994e+00  0.000000e+00  0.000000e+00  3.883777e-01 -2.438601e-01  9.078028e-02  2.453988e-03
-8.818821e-01  3.891558e-01 -1.131998e+00  4.226965e+02  5.000000e-01  1.025975e+00 -6.734334e-01  6.561679e-01  9.162092e-02
-3.371140e-03  1.674305e-03  1.336954e-05  4.983267e+02  1.000000e+00  3.082515e+02 -6.157580e+01  1.257579e+02  3.043418e+02
1 -3.282231e-01 -5.089586e+00  0.000000e+00  3.136351e+00  0.000000e+00  3.401115e+00 0 2 -1.000000e+00
 1.350058e+00 -9.445437e+00  3.526627e+00  0.000000e+00  0.000000e+00  4.122601e-01  2.460349e-01  3.671445e-02  6.630167e-05
