# num_image x_src y_src, sep, ein, fr, zs, fs, flag_out, frac_sh_trunc
# x_img, y_img, mag, delay, n_i, kappa, gamma1, gamma2, kappa*
# zmin, zmax, log10Mhmin, log10Mhmax, log10mshmin, log10mshmax, n_bins: 0.10, 3.00, 10.00, 16.00, 9.00, 16.00, 100
3 -2.162031e-01  4.788497e-01  1.272624e+00  5.013097e-01  1.267114e-01  5.945360e+00 6 1 -1.000000e+00
1  5.090160e+00  1.372621e+00  0.000000e+00  1.386787e+00  0.000000e+00  8.512430e+00 0 2  3.005325e-01
 2.570638e+00 -1.565985e+00  3.049142e+00  0.000000e+00  0.000000e+00  3.932359e-01 -1.071733e-01  1.694562e-01  7.293881e-03
3  6.228282e-02 -2.757245e-01  1.207257e+00  4.445720e-01  2.744255e-01  1.594680e+01 6 1 -1.000000e+00
-2.928004e-02 -8.781292e-01  2.038254e+00  0.000000e+00  0.000000e+00  2.739137e-01  1.899092e-01  2.279872e-02  7.071776e-03
-1.508172e-01  3.229944e-01 -5.593489e-01  1.135457e+02  5.000000e-01  6.178142e-01  7.955589e-01  1.140590e+00  1.790830e-01
-1.467247e-04  4.224112e-04  1.894416e-06  1.838213e+02  1.000000e+00  7.970086e+02  2.194065e+02  2.400483e+02  7.954662e+02
3  1.076825e-01  1.054467e-02  8.468628e-01  3.618337e-01  7.132027e-01  5.213520e+00 6 1 -1.000000e+00
-3.047134e-01 -1.785946e-01 -1.861007e+00  6.685596e+01  5.000000e-01  3.930461e-01 -4.629697e-01 -8.315020e-01  7.727805e-02
 5.392234e-01 -1.082567e-01  2.609366e+00  0.000000e+00  0.000000e+00  2.811205e-01 -3.550877e-01  8.640380e-02  1.375306e-02
-3.027626e-04 -8.023279e-05  1.404930e-05  1.602340e+02  1.000000e+00  2.712279e+02  1.823380e+01 -3.889376e+01  2.700806e+02
3 -8.720927e-01 -3.010194e+00  1.747137e+00  8.860413e-01  1.151931e-02  7.493010e+00 6 2  2.995405e-01
-1.154175e+00 -1.178314e+00  3.022500e+00  0.000000e+00  0.000000e+00  2.515703e-01  8.936499e-02 -4.704349e-01  7.112323e-03
 2.889302e-02  3.330753e-02  7.568174e-03  1.458501e+02  1.000000e+00  1.900764e+01  1.897349e+00 -1.373110e+01  1.720731e+01
 6.412464e-02  7.397678e-02 -3.481710e-02  1.457393e+02  5.000000e-01  7.135169e+00  1.195552e+00 -8.058069e+00  5.727169e+00
3 -7.499008e-02  1.942009e-01  1.339981e+00  6.810402e-01  3.644612e-01  6.919330e+00 6 1 -1.000000e+00
 3.094185e-01 -4.065987e-01 -9.477663e-01  4.037726e+01  5.000000e-01  6.536026e-01  2.200661e-01  1.061449e+00  2.512487e-01
 8.016316e-02  9.136252e-01  2.600459e+00  0.000000e+00  0.000000e+00  2.938539e-01  3.361186e-01 -3.345326e-02  3.847956e-02
 1.468814e-03 -3.077906e-03  3.025440e-04  6.468616e+01  1.000000e+00  6.085260e+01  7.679129e+00  1.476688e+01  5.975418e+01
3 -1.417079e-01 -2.555519e-01  1.043383e+00  5.319884e-01  3.733389e-01  1.947340e+00 6 1 -1.000000e+00
-3.768247e-01 -6.070925e-01  1.947942e+00  0.000000e+00  0.000000e+00  1.602208e-01  2.069810e-01 -3.860384e-01  2.713051e-02
 1.435598e-01  2.972565e-01 -7.272425e-01  5.955409e+01  5.000000e-01  3.810942e-01  8.031804e-01 -1.054989e+00  2.065762e-01
 1.351036e-03  2.710514e-03  2.254627e-04  8.307678e+01  1.000000e+00  6.766848e+01  2.986569e+00  6.648272e-01  6.724071e+01
3 -7.856900e-02 -1.061727e-01  5.831769e-01  2.692209e-01  7.775448e-01  1.099770e+01 6 1 -1.000000e+00
-2.712881e-01 -3.269234e-01  2.202242e+00  0.000000e+00  0.000000e+00  2.879403e-01  3.862143e-02 -2.268365e-01  6.428134e-03
 8.036130e-02  1.383056e-01 -1.712342e+00  1.439572e+01  5.000000e-01  6.388553e-01  4.467428e-01 -7.175248e-01  9.095235e-02
 9.767978e-04  1.263323e-03  3.291482e-04  1.779965e+01  1.000000e+00  5.616804e+01 -4.572629e-01 -2.271133e+00  5.418993e+01
3  3.348026e-02 -4.458962e-02  6.937189e-01  3.229753e-01  8.969271e-01  6.757930e+00 6 3 -1.000000e+00
 3.379331e-01 -2.540573e-01  3.211687e+00  0.000000e+00  0.000000e+00  2.918055e-01 -1.032614e-01  4.236906e-01  2.539030e-02
-6.710802e-02  3.091369e-01 -2.880649e+00  9.321661e+00  5.000000e-01  3.796534e-01  8.110607e-01  2.723132e-01  7.008849e-02
-5.354842e-05  8.011530e-05  2.815180e-06  3.502267e+01  1.000000e+00  6.141696e+02  7.787958e+01  1.212214e+02  6.126980e+02
3  1.544873e-01  2.219756e-01  7.281073e-01  3.943746e-01  7.343850e-01  1.390490e+01 6 3  2.805195e-01
-3.175797e-01 -4.146529e-01  3.193428e+00  0.000000e+00  0.000000e+00  3.697453e-01  1.487090e-01 -2.489248e-01  3.055449e-03
-6.971799e-02  2.699674e-01 -2.345206e+00  1.413982e+01  5.000000e-01  7.923323e-01  5.720146e-01  3.772624e-01  4.159843e-02
-1.720545e-04  1.047172e-02  2.756610e-02  1.767354e+01  1.000000e+00  7.241920e+00  1.482727e+00  6.975997e-01  2.712518e+00
2  1.010635e+00  2.179790e+00  2.588418e-02  6.942444e-01  1.222456e-01  6.431810e+00 6 1  2.735154e-01
-2.629401e-03 -3.925516e-02 -2.998682e-03  1.200667e+03  5.000000e-01  1.641737e+01  2.315411e+01 -5.921316e+00  1.465310e+01
-3.977698e-04 -1.346736e-02  3.665757e-04  1.201180e+03  1.000000e+00  7.130264e+01  4.701053e+01 -2.126360e+00  6.906024e+01
2  1.561668e+00  1.092929e+00  2.693890e+00  1.177855e+00  3.644447e-01  1.099710e+01 6 1  2.801387e-01
 1.571017e+00  1.424470e+00  2.030520e+00  0.000000e+00  0.000000e+00  2.614490e-01  3.103802e-02 -2.280562e-01  4.480592e-04
-2.849908e-01 -5.280358e-01 -7.400123e-01  2.577198e+02  5.000000e-01  9.296366e-01  6.983813e-01 -9.319568e-01  2.363470e-02
1  1.471176e+00 -2.123143e+00  0.000000e+00  1.648427e+00  0.000000e+00  4.807000e+00 0 2 -1.000000e+00
 2.805248e+00 -3.000296e+00  4.613718e+00  0.000000e+00  0.000000e+00  4.014955e-01  4.126513e-02  3.738447e-01  1.146641e-03
5  3.398997e-01 -4.651164e-01  4.792717e-01  1.812743e-01  1.000000e+00  1.390530e+01 6 3  2.995799e-01
 4.897618e-03 -1.544552e-01 -3.035517e+00  1.634636e+00  5.000000e-01  8.318427e-01  5.896832e-01  9.991862e-02  2.242529e-02
-2.019708e-01 -6.994218e-02  4.645892e+00  1.160719e+00  0.000000e+00  4.945224e-01 -1.401934e-01 -1.435603e-01  2.164655e-02
 2.582034e-01  6.400185e-02  2.939915e+00  0.000000e+00  0.000000e+00  3.941848e-01 -1.407168e-01 -8.405357e-02  1.435971e-02
-7.513988e-02  1.255778e-01 -2.743379e+00  1.768333e+00  5.000000e-01  8.834384e-01  3.660663e-01  4.940608e-01  2.890843e-02
-3.799768e-03 -9.577816e-05  6.515609e-02  2.317593e+00  1.000000e+00  4.943127e+00 -3.247900e-01  3.082224e-01  1.206458e+00
3  3.973818e-01 -2.725221e-02  1.816490e+00  7.413534e-01  4.226001e-01  1.246100e+01 6 1 -1.000000e+00
 1.378919e+00 -3.757621e-01  2.295874e+00  0.000000e+00  0.000000e+00  3.357776e-01 -7.258077e-02 -1.896008e-02  3.540711e-03
-4.049577e-01 -3.309395e-02 -9.702366e-01  3.306270e+02  5.000000e-01  7.756721e-01 -9.917658e-01 -3.120896e-01  1.207516e-01
-2.385843e-03  1.424322e-04  5.272488e-05  4.024989e+02  1.000000e+00  1.417525e+02 -2.896094e+01  2.479731e+00  1.396481e+02
3  1.146638e+00 -1.483177e-01  2.502940e+00  9.479743e-01  3.545636e-02  1.043820e+01 6 2 -1.000000e+00
 2.095290e+00 -5.310518e-01  3.026078e+00  0.000000e+00  0.000000e+00  3.201714e-01 -3.516247e-01  8.981232e-02  1.103663e-03
-3.403275e-01  4.555664e-02 -1.072937e-01  3.731260e+02  5.000000e-01  1.025131e+00 -2.959271e+00  7.507059e-01  2.063056e-01
-2.085344e-03  3.313592e-04  7.992984e-06  4.177902e+02  1.000000e+00  3.548695e+02  6.817570e+00  8.210049e+00  3.525345e+02
3 -2.142172e-01 -3.273499e-01  8.217698e-01  3.505749e-01  1.313526e-01  3.872720e+00 6 1  2.796946e-01
-6.630643e-01 -4.128511e-02  1.997549e+00  0.000000e+00  0.000000e+00  2.387744e-01 -2.684311e-01 -8.243704e-02  2.834153e-03
 1.544385e-01  4.234981e-02 -2.623834e-01  4.478925e+01  5.000000e-01  8.866395e-01 -1.631913e+00 -1.077463e+00  1.514243e-01
 8.623164e-04  1.552607e-04  1.528579e-05  5.292874e+01  1.000000e+00  2.580863e+02 -2.591826e+01 -1.179005e+00  2.549839e+02
1  6.900085e-02  5.486591e-01  0.000000e+00  1.597714e-01  0.000000e+00  4.613560e+00 0 2  2.776326e-01
-4.025409e-02  2.371444e-01  8.016443e+00  0.000000e+00  0.000000e+00  4.273454e-01  3.457603e-01  2.892049e-01  6.624006e-02
3  2.620905e-01  3.208601e-01  1.176587e+00  4.823798e-01  1.503742e-01  1.594730e+01 6 1 -1.000000e+00
 4.400775e-01  8.993835e-01  2.063345e+00  0.000000e+00  0.000000e+00  2.811675e-01  9.878850e-03 -1.788091e-01  9.829915e-03
-1.157662e-01 -1.376284e-01 -3.102739e-01  7.742711e+01  5.000000e-01  1.285840e+00  1.323243e-01 -1.813051e+00  6.408662e-01
-9.367214e-03 -1.278323e-02  3.740083e-03  8.009945e+01  1.000000e+00  1.838820e+01  2.196761e+00 -5.490911e+00  1.716778e+01
3 -1.792337e-01 -1.891614e-01  8.834217e-01  3.806358e-01  1.331187e-01  9.692280e+00 6 3 -1.000000e+00
-3.374722e-01 -5.821673e-01  3.440929e+00  0.000000e+00  0.000000e+00  3.595347e-01  7.453997e-02 -3.376691e-01  6.855963e-03
 1.474955e-01  1.562365e-01 -4.580522e-01  1.179133e+02  5.000000e-01  7.527258e-01 -8.146455e-02 -1.495883e+00  1.314768e-01
 7.260529e-04  1.102872e-03  4.419675e-05  1.489125e+02  1.000000e+00  1.547355e+02  2.945847e+01 -1.186136e+01  1.528354e+02
1 -5.333452e+00  9.806167e+00  0.000000e+00  5.483097e+00  0.000000e+00  1.373390e+01 0 2 -1.000000e+00
-1.110628e+01  1.699432e+01  4.445036e+00  0.000000e+00  0.000000e+00  4.581493e-01  9.365830e-02  2.446635e-01  4.571821e-03
3 -2.703018e-01  1.705664e-01  1.094129e+00  3.922367e-01  4.782866e-01  1.478720e+01 6 1 -1.000000e+00
 2.063077e-01 -1.254178e-01 -8.886769e-01  4.096651e+01  5.000000e-01  6.264174e-01 -4.421023e-01  1.034107e+00  1.104657e-01
-7.348799e-01  4.325117e-01  1.858043e+00  0.000000e+00  0.000000e+00  2.501601e-01 -6.848927e-02  1.391704e-01  3.527980e-03
 3.416916e-03 -1.519402e-03  4.609903e-04  4.705621e+01  1.000000e+00  4.825566e+01 -2.607355e+00 -7.553538e+00  4.674604e+01
2 -3.369575e-01 -1.969164e-01  1.790918e+00  8.116683e-01  5.544497e-01  4.060160e+00 6 1 -1.000000e+00
-1.107950e+00 -5.768856e-01  2.357215e+00  0.000000e+00  0.000000e+00  2.999449e-01 -8.908159e-02 -2.406494e-01  4.445780e-03
 4.804414e-01  2.503997e-01 -1.306957e+00  1.665052e+02  5.000000e-01  5.141147e-01 -5.376779e-01 -8.438739e-01  4.890672e-02
3 -1.094045e+00 -8.871156e-01  1.411445e+00  7.140560e-01  6.234654e-01  9.692590e+00 6 1  2.921947e-01
 5.621456e-01  2.592870e-01 -1.354068e+00  1.629777e+01  5.000000e-01  4.631847e-01 -6.423524e-01 -7.836259e-01  1.635468e-01
-8.251130e-01  5.194617e-01  2.171841e+00  0.000000e+00  0.000000e+00  2.521175e-01 -1.895755e-01  2.508993e-01  2.301399e-02
 1.194507e-03 -2.010765e-05  8.034121e-05  3.475660e+01  1.000000e+00  1.144090e+02 -1.168808e+01 -1.667552e+01  1.131735e+02
3  1.361291e-01  1.716344e-01  7.196162e-01  2.840587e-01  1.529043e-01  6.431410e+00 6 1 -1.000000e+00
-8.800323e-02 -1.554104e-01 -2.983125e-01  3.004289e+01  5.000000e-01  1.154762e+00  1.023023e+00 -1.526291e+00  7.704483e-01
 4.871952e-01  2.770180e-01  1.950976e+00  0.000000e+00  0.000000e+00  2.424406e-01 -4.119513e-02 -2.442034e-01  2.643385e-02
-3.592399e-03 -5.481252e-03  9.836678e-04  3.403557e+01  1.000000e+00  3.712733e+01  8.297561e+00 -1.482332e+01  3.627642e+01
3  3.785002e-01  5.218775e-02  9.979630e-01  4.159152e-01  1.341961e-01  7.981050e+00 6 1 -1.000000e+00
 7.656193e-01 -5.650739e-02  1.731832e+00  0.000000e+00  0.000000e+00  1.868660e-01 -2.841118e-01 -5.517324e-02  7.125933e-03
-2.322931e-01 -6.656040e-02 -2.324051e-01  6.549044e+01  5.000000e-01  5.593440e-01 -1.856410e+00 -1.025062e+00  2.708418e-01
-1.091676e-03 -3.864709e-04  1.176400e-05  8.620027e+01  1.000000e+00  3.067830e+02 -3.446642e+01 -8.549986e+01  3.059430e+02
3  1.583051e-01  6.927832e-02  6.122601e-01  2.693413e-01  3.763591e-01  1.259390e+01 6 1 -1.000000e+00
-1.021049e-01 -4.374971e-02 -7.762399e-01  1.949692e+01  5.000000e-01  1.085239e+00 -5.762180e-01 -9.815804e-01  5.772479e-01
 5.009424e-01  6.206342e-02  2.062498e+00  0.000000e+00  0.000000e+00  2.861639e-01 -6.278389e-02 -1.441222e-01  2.308674e-02
-1.583047e-02 -4.576734e-03  2.679755e-02  2.003746e+01  1.000000e+00  7.574399e+00 -2.229142e+00 -9.678870e-01  6.739796e+00
5 -2.502550e-01  1.160646e+00  1.471521e+00  5.164018e-01  1.000000e+00  7.980980e+00 6 3  2.771846e-01
 8.330404e-02 -3.635026e-01 -6.011062e-01  5.530310e+01  5.000000e-01  6.529495e-01  1.066969e+00  8.035053e-01  9.047835e-02
-7.265400e-01  7.229352e-02  3.621034e+00  1.075065e+01  0.000000e+00  3.434478e-01 -2.291100e-01  3.200081e-01  7.540064e-03
-3.030877e-01  5.226110e-01 -3.445380e+00  1.457189e+01  5.000000e-01  4.292103e-01  3.723700e-01  6.909307e-01  1.528560e-02
 6.380488e-01  6.229956e-01  2.637881e+00  0.000000e+00  0.000000e+00  3.670945e-01  1.103026e-01 -9.649133e-02  1.811279e-02
-3.608858e-05 -8.835175e-04  2.566932e-05  9.284375e+01  1.000000e+00  2.139500e+02  6.403763e+01 -4.785275e+01  2.115619e+02
3 -3.515981e-01  4.040299e-01  1.669383e+00  6.953606e-01  2.179558e-01  6.504430e+00 6 1 -1.000000e+00
 2.335763e-01 -2.512850e-01 -4.169635e-01  9.557755e+01  5.000000e-01  7.435002e-01  7.216930e-02  1.568080e+00  2.767454e-01
-7.997610e-01  1.059841e+00  1.913065e+00  0.000000e+00  0.000000e+00  2.637094e-01  9.720380e-03  1.389526e-01  7.149256e-03
 3.118338e-03 -3.561070e-03  1.372322e-04  1.106108e+02  1.000000e+00  8.792675e+01  1.945511e+00  1.629588e+01  8.676438e+01
3 -3.881070e-01  1.895712e-01  1.579300e+00  6.584515e-01  2.512239e-01  6.757930e+00 6 1 -1.000000e+00
 3.478084e-01 -2.756878e-01 -5.803618e-01  6.693355e+01  5.000000e-01  7.110735e-01 -3.592209e-01  1.295184e+00  2.633719e-01
-1.154599e+00  2.110971e-01  2.310138e+00  0.000000e+00  0.000000e+00  2.684362e-01 -2.664971e-01  1.768906e-01  1.410657e-02
 5.073472e-03 -3.681701e-03  3.434469e-04  8.311954e+01  1.000000e+00  5.681129e+01  3.145324e+00  1.390498e+01  5.552893e+01
3 -1.354064e-01  3.468923e-01  7.978562e-01  3.629861e-01  1.956790e-01  8.847310e+00 6 1 -1.000000e+00
-2.763103e-01  6.644922e-01  2.104543e+00  0.000000e+00  0.000000e+00  2.490412e-01  2.140312e-01  2.072857e-01  3.162475e-02
 2.458489e-02 -7.445063e-02 -4.118149e-01  2.351818e+01  5.000000e-01  3.412307e+00  2.273212e+00  1.754996e+00  2.897204e+00
 1.713807e-02 -5.227264e-02  2.207330e-01  2.352203e+01  1.000000e+00  5.064869e+00  2.784497e+00  2.058974e+00  4.500589e+00
3 -4.662599e-01 -1.292692e-02  1.581142e+00  6.805507e-01  2.845411e-01  5.552870e+00 6 1 -1.000000e+00
-1.160687e+00 -2.679869e-02  2.162397e+00  0.000000e+00  0.000000e+00  2.415269e-01 -3.313124e-01 -5.535168e-02  1.257613e-02
 4.202796e-01 -5.035293e-02 -6.152909e-01  8.652008e+01  5.000000e-01  6.635229e-01 -1.314200e+00  1.065030e-01  2.272151e-01
 5.613685e-03 -1.341458e-03  2.243804e-04  1.062089e+02  1.000000e+00  7.224671e+01 -1.341844e+01  2.096002e+01  7.079619e+01
3  2.384447e+00 -4.488697e+00  2.767750e+00  1.381230e+00  1.051015e-01  9.999860e+00 6 3  2.858973e-01
-1.897606e+00 -1.383141e+00  3.641293e+00  0.000000e+00  0.000000e+00  4.127009e-01 -1.532700e-01 -2.163349e-01  3.812316e-03
 3.585563e-01  2.200343e-01 -3.827053e-01  3.225147e+02  5.000000e-01  1.625634e+00 -7.764614e-01 -1.549678e+00  3.963836e-01
 1.253875e-02  7.538164e-03  4.212098e-04  3.376992e+02  1.000000e+00  5.789845e+01 -1.336176e+01 -2.616836e+01  5.442797e+01
3 -7.644298e-01 -5.373856e-01  2.947958e+00  1.074720e+00  2.160157e-01  8.404160e+00 6 1 -1.000000e+00
-2.130382e+00 -1.249948e+00  2.209707e+00  0.000000e+00  0.000000e+00  3.121252e-01 -5.295340e-02 -1.334877e-01  4.565810e-03
 3.659818e-01  3.180529e-01 -4.773314e-01  2.018733e+02  5.000000e-01  9.846836e-01 -2.404828e-01 -1.427369e+00  3.456281e-01
 1.713030e-02  1.486699e-02  1.588663e-03  2.132379e+02  1.000000e+00  2.666990e+01  1.185816e+00 -5.298788e+00  2.538577e+01
3 -3.490449e-01 -3.981913e-01  1.791316e+00  5.792330e-01  4.553324e-01  9.999660e+00 6 1 -1.000000e+00
-1.120792e+00 -8.884437e-01  1.366461e+00  0.000000e+00  0.000000e+00  1.387767e-01  8.493736e-02 -5.170915e-02  2.665676e-03
 1.662735e-01  3.574593e-01 -6.221941e-01  1.231968e+02  5.000000e-01  5.585286e-01  9.317793e-01 -9.663849e-01  1.692564e-01
 1.038734e-03  1.888730e-03  2.516543e-05  1.503118e+02  1.000000e+00  2.082423e+02  5.313042e+01 -1.973563e+01  2.064676e+02
1  1.383840e-01  7.774273e-02  0.000000e+00  4.214875e-02  0.000000e+00  3.490760e+00 0 2  3.072039e-01
-1.386692e-01  4.238333e-02  5.211796e+00  0.000000e+00  0.000000e+00  4.183692e-01 -3.723003e-01  8.839907e-02  2.817096e-04
4 -1.182211e+00  1.328580e+00  3.441290e+00  1.594097e+00  1.000000e+00  7.190420e+00 6 3  2.696685e-01
 5.903505e-02 -2.008562e+00  5.053269e+00  0.000000e+00  0.000000e+00  4.913676e-01  2.260893e-01  9.848251e-02  4.430804e-04
-9.508462e-01  5.348432e-01 -3.313735e+00  3.149558e+02  5.000000e-01  8.442060e-01 -3.136610e-01  4.771402e-01  2.684324e-03
 1.220203e+00  1.230908e+00  1.810593e+01  1.650441e+02  0.000000e+00  6.348569e-01 -1.083535e-01 -2.576014e-01  9.231383e-04
 1.456947e+00  6.997883e-01 -1.723615e+01  1.667866e+02  5.000000e-01  6.796121e-01 -3.427629e-01 -2.077969e-01  1.159625e-03
3  2.360611e-01 -9.282921e-02  7.607125e-01  3.897015e-01  1.335757e-01  1.546060e+01 6 1 -1.000000e+00
 5.292538e-01 -2.406861e-01  2.439015e+00  0.000000e+00  0.000000e+00  2.876860e-01 -2.163482e-01  2.249068e-01  1.458650e-02
-1.699687e-01  5.893267e-02 -3.257931e-01  3.065195e+01  5.000000e-01  8.301779e-01 -1.357468e+00  1.120514e+00  3.469932e-01
-2.107249e-03  6.895590e-04  1.031725e-04  3.694662e+01  1.000000e+00  1.039550e+02 -2.646701e+01  1.437810e+01  1.026328e+02
3  6.813741e-02 -2.705801e-02  2.851032e-01  1.300045e-01  5.957336e-01  9.430920e+00 6 1 -1.000000e+00
 2.022943e-01 -8.525179e-02  1.996232e+00  0.000000e+00  0.000000e+00  2.720388e-01 -7.612356e-02  1.522789e-01  2.651217e-02
-6.681707e-02  8.891160e-03 -1.189222e+00  4.174956e+00  5.000000e-01  8.872216e-01 -8.740530e-01  2.993927e-01  4.836790e-01
-5.739269e-03  1.112871e-03  1.485732e-02  4.441145e+00  1.000000e+00  9.724255e+00 -2.967130e+00  4.320053e-02  9.018803e+00
3  1.727814e-01 -1.561007e-01  7.796082e-01  3.333118e-01  1.630359e-01  1.594800e+01 6 1 -1.000000e+00
 5.408926e-01 -3.396318e-01  2.032497e+00  0.000000e+00  0.000000e+00  2.929247e-01  4.427559e-02  7.739122e-02  4.956232e-03
-1.053847e-01  9.638953e-02 -3.313699e-01  6.366309e+01  5.000000e-01  8.601263e-01  8.075483e-02  1.740925e+00  2.737773e-01
-6.915692e-04  4.932827e-04  1.327224e-05  7.564062e+01  1.000000e+00  2.993389e+02 -5.658738e+01  1.022679e+02  2.976504e+02
3 -2.310114e-01 -1.665224e-02  8.997429e-01  3.756611e-01  5.319317e-01  5.553000e+00 6 1 -1.000000e+00
-6.429066e-01 -6.572656e-02  2.048911e+00  0.000000e+00  0.000000e+00  2.395309e-01 -2.913064e-01 -7.341405e-02  2.218311e-02
 2.544614e-01 -3.967528e-04 -1.089880e+00  3.435779e+01  5.000000e-01  6.033606e-01 -1.036752e+00 -1.409851e-04  2.383409e-01
 5.254629e-03  2.564353e-04  1.012118e-03  4.161396e+01  1.000000e+00  3.279153e+01 -4.758915e+00  1.643753e-01  3.177269e+01
3  2.083595e-01  8.440764e-02  5.558101e-01  2.986840e-01  5.355106e-02  1.183360e+01 6 2 -1.000000e+00
 4.483202e-01  6.508335e-02  3.269671e+00  0.000000e+00  0.000000e+00  3.326951e-01 -2.791777e-01 -2.480211e-01  8.324908e-03
-9.871520e-02 -3.328882e-02 -1.750944e-01  5.427664e+01  5.000000e-01  9.784408e-01 -1.708800e+00 -1.670831e+00  3.744600e-01
-1.289752e-03 -2.754898e-04  4.991821e-05  6.235388e+01  1.000000e+00  1.501466e+02 -4.699401e+01 -1.874387e+00  1.486359e+02
3 -1.745871e+00  4.522695e-01  1.949425e+00  1.011356e+00  2.158149e-01  4.422310e+00 6 3  2.903013e-01
 7.035156e-01 -6.007629e-02 -1.820102e+00  6.922492e+01  5.000000e-01  7.012335e-01 -7.977797e-01  4.720835e-02  3.792159e-02
-1.088021e+00  7.084642e-01  8.433625e+00  0.000000e+00  0.000000e+00  5.003558e-01 -2.429523e-01  2.684131e-01  9.584509e-03
 1.111773e-03 -2.434697e-04  2.514490e-05  1.207056e+02  1.000000e+00  2.060493e+02 -3.094748e+01  3.630399e+01  2.013584e+02
1  1.816942e+00  3.511601e+00  0.000000e+00  2.944479e+00  0.000000e+00  6.929450e+00 0 2 -1.000000e+00
 5.294691e+00  6.736622e+00  3.072829e+00  0.000000e+00  0.000000e+00  3.977449e-01  7.083438e-02 -1.796125e-01  5.690702e-03
1 -1.640949e+00 -6.868771e-02  0.000000e+00  1.839890e+00  0.000000e+00  1.323500e+01 0 2 -1.000000e+00
-3.171685e+00  6.436469e-01  3.555959e+00  0.000000e+00  0.000000e+00  3.943992e-01 -2.911804e-01 -2.735377e-02  1.631140e-02
3 -4.019816e-01  6.182049e-01  2.023751e+00  6.638233e-01  1.308529e-01  1.083970e+01 6 1 -1.000000e+00
-6.564528e-01  1.582745e+00  1.628639e+00  0.000000e+00  0.000000e+00  2.081664e-01 -3.618820e-02  1.080801e-01  2.321505e-03
 1.751009e-01 -2.622722e-01 -2.131121e-01  1.930471e+02  5.000000e-01  7.659496e-01  5.760762e-01  2.101257e+00  2.376898e-01
 7.041259e-04 -1.496789e-03  6.916167e-06  2.234462e+02  1.000000e+00  3.953807e+02  9.203272e+01  4.977296e+01  3.937225e+02
3 -3.861127e-01  1.324139e-01  1.016729e+00  3.781333e-01  1.805740e-01  6.758050e+00 6 1 -1.000000e+00
-7.989491e-01  2.732367e-01  1.508225e+00  0.000000e+00  0.000000e+00  1.734980e-01 -1.165234e-01  8.060351e-02  1.390513e-02
 1.592496e-01 -6.675187e-02 -2.723462e-01  4.315239e+01  5.000000e-01  1.055059e+00 -1.423064e+00  1.284414e+00  7.320533e-01
 1.096750e-02 -4.897931e-03  1.996636e-03  4.532481e+01  1.000000e+00  2.458792e+01 -3.938220e+00  6.327572e+00  2.397724e+01
3 -3.811344e-01 -1.457686e+00  4.008803e+00  1.720790e+00  2.187900e-02  6.757930e+00 6 2 -1.000000e+00
 2.625917e-01 -3.701192e+00  3.741045e+00  0.000000e+00  0.000000e+00  4.226034e-01  2.287240e-01 -1.173335e-01  1.705882e-03
 7.334379e-03  2.511636e-02  6.269761e-04  9.686069e+02  1.000000e+00  4.627644e+01  1.770171e+01 -1.190162e+01  4.409645e+01
 8.531151e-02  3.036888e-01 -8.185033e-02  9.534282e+02  5.000000e-01  2.556983e+00  3.283494e+00 -1.964761e+00  1.298368e+00
3  1.933246e-02  9.629014e-02  5.734686e-01  2.856988e-01  9.794108e-01  5.213530e+00 6 1 -1.000000e+00
-6.958057e-02 -1.902356e-01 -2.316494e+00  1.182235e+01  5.000000e-01  5.015878e-01  5.835935e-01 -5.826836e-01  2.222371e-01
 2.873828e-02  3.747419e-01  2.268799e+00  0.000000e+00  0.000000e+00  2.607103e-01  3.143878e-01 -8.335376e-02  5.160477e-02
-4.832055e-04 -2.795100e-03  1.399298e-03  1.688509e+01  1.000000e+00  2.799619e+01  3.695683e+00 -7.017408e-01  2.726363e+01
1 -7.241764e+00  1.139503e+01  0.000000e+00  3.679120e+00  0.000000e+00  1.213100e+01 0 2  2.754620e-01
-1.872498e-01  9.486235e+00  3.952380e+00  0.000000e+00  0.000000e+00  4.218257e-01  1.474286e-01  2.440045e-01  1.252881e-04
3  1.189390e-01 -1.186214e-01  8.913420e-01  4.574776e-01  4.088352e-01  3.542410e+00 6 3 -1.000000e+00
 4.743322e-01 -3.744224e-01  3.155250e+00  0.000000e+00  0.000000e+00  3.435379e-01 -8.904930e-02  3.257003e-01  1.821433e-02
-1.891629e-01  2.207791e-01 -1.289977e+00  3.551470e+01  5.000000e-01  6.647769e-01  2.154751e-01  9.171436e-01  1.132703e-01
-1.587047e-03  1.254554e-03  2.211454e-04  5.056048e+01  1.000000e+00  6.957130e+01 -8.800407e+00  1.013238e+01  6.749950e+01
4 -3.048736e-02  5.402970e-01  9.517881e-01  3.184669e-01  1.000000e+00  1.084060e+01 6 3  2.796183e-01
 1.314281e-02 -1.976888e-01 -5.067354e-01  2.581747e+01  5.000000e-01  9.145109e-01  1.406877e+00 -3.771111e-02  4.000209e-02
 3.603496e-01  1.306664e-01  8.631730e+00  1.604080e+01  0.000000e+00  4.160047e-01 -1.051124e-01 -4.627637e-01  3.592811e-03
-5.734283e-01  3.149471e-01  1.869748e+00  0.000000e+00  0.000000e+00  2.658125e-01  6.415317e-02  9.175640e-03  8.946399e-04
 2.889305e-01  2.063602e-01 -7.701580e+00  1.608038e+01  5.000000e-01  4.669447e-01  6.704766e-02 -6.399188e-01  4.794928e-03
