mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[1.75669, -0.372489, 6.32116e-07]","[0.0, 28853240.0, 36967530.0]","[0.0,0.5,1.0]",923,83158.6,5432.15,0.116851,0.888439,169182.28817429842,15.1556,332.1829554789335,41.62122787003448,-1.0,2.726,55.16485141358839,25.40223811878868,0.0,0.0,0.0
[3.24186],[0.0],[0.0],1119,9658.13,8211.14,0.0163935,0.909539,59937.07598255594,6.08415,4385.020746147949,58.03971738121576,0.688,0.688,104.50147417102018,0.0,0.0,0.0,0.0
"[-0.832943, 6.29554, 0.00356319]","[5391261.0, 0.0, 6020334.0]","[0.5,0.0,1.0]",677,117761.0,6711.37,-0.12997,0.356132,86959.87709858117,8.4044,524.0160546325075,57.99785216739356,1.501,1.501,154.88843235330384,0.0,0.0,0.0,0.0
"[-1.81273, 2.73236, 1.89922e-05]","[3445324.0, 0.0, 7075611.0]","[0.5,0.0,1.0]",3356,17940.9,2978.96,0.179968,-0.511157,24187.70808826972,2.8235,19167.010803594498,68.56107201333363,0.986,0.986,146.16714041829545,0.0,0.0,0.0,0.0
"[2.32249, -0.267172, 0.0439857]","[0.0, 5008517.0, 5026307.0]","[0.0,0.5,1.0]",4933,7588.05,2288.23,0.602346,0.947275,65757.58445976298,6.59091,14648.40671193652,29.462095240711083,-1.0,0.525,47.812611889834606,0.0,0.0,0.0,0.0
"[-0.676527, 2.8329, 0.00162401]","[7206418.0, 0.0, 8173260.0]","[0.5,0.0,1.0]",1618,196864.0,35378.4,-0.0206525,-0.542204,131164.26426464188,12.0747,42.23961029551554,148.4622800392626,-1.0,1.1,249.8801443957395,122.25857583740172,0.0,0.0,0.0
[3.39055],[0.0],[0.0],7747,182107.0,25165.7,-0.185141,0.85056,65757.69982034189,6.59092,153.06392314477898,162.77740993926113,-1.0,1.857,299.72930762473624,0.0,0.0,0.0,0.0
"[2.15351, -0.315536]","[0.0, 13031450.0]","[0.0,0.5]",2355,101215.0,82624.0,0.346615,-0.638813,61826.83059034881,6.24918,87.02687797837969,328.39050032568696,-1.0,2.093,481.9078843924478,184.4654532255464,0.0,0.0,0.0
[3.29563],[0.0],[0.0],559,23096.8,1636.98,-0.896328,-0.225947,128207.26510019747,11.8326,3807.926665850836,20.781002341524136,2.183,2.183,37.72556172803757,0.0,0.0,0.0,0.0
"[4.2384, -1.52339, 1.04046]","[0.0, 7643729.0, 7644045.0]","[0.0,0.5,1.0]",3999,544049.0,5255.16,-0.0573148,-0.197304,122235.61186149028,11.3424,150.00789899743745,14.169481814638871,0.392,0.392,36.955600431762846,0.0,0.0,0.0,0.0
[3.52702],[0.0],[0.0],2611,52402.1,1107.33,-0.599929,0.333253,51699.31229421363,5.35847,10342.872276415692,31.68862498045964,0.5,0.5,59.51238510719352,0.0,0.0,0.0,0.0
[3.99524],[0.0],[0.0],3439,62385.1,38281.3,0.193857,-0.834888,164602.12623734484,14.7872,68.13479547693515,134.17167815540765,-1.0,1.023,268.1836444853984,0.0,0.0,0.0,0.0
"[6.39527, -6.26016, -2.5875, 4.27595, 1.97025e-05]","[1943766.0, 2686904.0, 5077254.0, 0.0, 15519890.0]","[0.0,0.5,0.5,0.0,1.0]",1492,455451.0,237095.0,0.0443282,0.30287,122230.747828014,11.342,4.265594732233578,225.6458935122037,-1.0,1.744,466.5989352191904,570.6329908527006,564.5730600479671,362.96739413817534,1.001585670112091
[4.09464],[0.0],[0.0],3439,62385.1,38281.3,0.193857,-0.834888,164602.12623734484,14.7872,68.13479547693515,134.17167815540765,0.64,0.64,271.4992999398764,0.0,0.0,0.0,0.0
