mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[3.23384, -0.292935]","[0.0, 17240520.0]","[0.0,0.5]",411,100748.0,25337.0,0.77614,0.900748,98002.15295273942,9.33296,139.27204902610734,202.8168802867957,1.443,1.443,364.72317718969464,109.77153326625826,0.0,0.0,0.0
"[1.99775, -0.220301, 6.88887e-05]","[0.0, 9834005.0, 11100020.0]","[0.0,0.5,1.0]",252,58458.9,11278.7,-0.946962,0.610751,164017.16225691102,14.7401,219.4771219644301,50.32196698757288,-1.0,1.555,74.94628607210463,0.0,0.0,0.0,0.0
[5.03369],[0.0],[0.0],4000,20672.1,3023.14,0.912923,0.423868,204961.79046660825,18.0125,1179.4753186892804,32.9433903915067,2.063,2.063,73.91141655165185,0.0,0.0,0.0,0.0
"[1.88439, -0.319507, 0.000165853]","[0.0, 1743985.0, 1917594.0]","[0.0,0.5,1.0]",1727,4436.02,1449.61,-0.800313,0.232308,108958.43456036015,10.2458,17288.125802444312,15.853190882403048,1.164,1.164,23.5357843640123,0.0,0.0,0.0,0.0
[4.69191],[0.0],[0.0],6080,119492.0,17660.8,0.325024,-0.839088,172939.36343262004,15.4573,79.73986282786072,96.65377916453616,-1.0,1.194,209.3599838219134,0.0,0.0,0.0,0.0
"[1.81171, -0.960959, 5.83691e-05]","[0.0, 2314363.0, 3353461.0]","[0.0,0.5,1.0]",731,44001.6,18690.3,0.819819,-0.444202,173895.37476124062,15.534,156.45215296123783,99.3203717224232,-1.0,1.593,165.38340186843658,0.0,0.0,0.0,0.0
"[2.98253, 3.08219, -2.38587, -2.13302, 3.78858e-06]","[0.0, 27276.92, 276740.7, 323593.2, 2302918.0]","[0.0,0.0,0.5,0.5,1.0]",1757,134817.0,3521.72,0.311164,0.585863,171527.79675609505,15.344,359.55988325201,31.02500338512101,-1.0,0.87,100.9319884378099,0.0,0.0,0.0,0.0
[4.41872],[0.0],[0.0],7274,22134.5,1100.0,0.149257,0.296693,153147.80983181126,13.8628,4533.762858717979,19.349916698340184,-1.0,1.202,40.6749793395765,0.0,0.0,0.0,0.0
"[4.11775, -0.187948, 5.84283e-05]","[0.0, 9058746.0, 10879420.0]","[0.0,0.5,1.0]",9244,21798.3,16429.7,0.97229,-0.872615,127592.3123128988,11.7822,467.8519613334393,76.28879147757259,-1.0,2.896,158.30165832311008,0.0,0.0,0.0,0.0
[3.05801],[0.0],[0.0],2797,103605.0,2141.56,-0.123793,0.938787,204839.59630798665,18.0028,547.282261876347,15.066865553765888,-1.0,0.303,26.3476789932592,0.0,0.0,0.0,0.0
"[-2.63679, 6.09286, 0.000213137]","[27938050.0, 0.0, 35194550.0]","[0.5,0.0,1.0]",9929,12112.7,1100.0,0.440229,-0.587044,201954.85730082096,17.7737,4650.420136343981,15.835016973574003,-1.0,0.697,46.78668238932905,0.0,0.0,0.0,0.0
[3.35704],[0.0],[0.0],2336,56363.3,3420.65,-0.980341,-0.759747,156298.15629739786,14.1175,762.6435924155506,18.487292278013125,-1.0,1.098,33.87283646032511,0.0,0.0,0.0,0.0
"[2.7624, -2.16256, 0.000778734]","[0.0, 18451220.0, 22246150.0]","[0.0,0.5,1.0]",745,57518.6,21704.6,0.462589,-0.794224,38618.05925744191,4.17999,771.0567800255192,194.07158067882025,-1.0,1.302,430.72256995371583,0.0,0.0,0.0,0.0
"[1.75573, -6.63013, 0.000168367]","[0.0, 1073427.0, 1420165.0]","[0.0,0.5,1.0]",9719,29598.9,27204.1,0.898172,-0.72159,178786.726230205,15.926,148.70282938649706,92.45966155931916,-1.0,1.567,267.75060632770743,0.0,0.0,0.0,0.0
[3.2645],[0.0],[0.0],3595,80649.2,25740.9,-0.0371545,0.0330914,211937.9429126178,18.5657,55.82590568500158,106.77184227018492,2.25,2.25,192.91458929310065,0.0,0.0,0.0,0.0
"[-1.62578, 2.65507, 0.000227486]","[32259950.0, 0.0, 37601600.0]","[0.5,0.0,1.0]",1064,14044.0,6642.91,0.470023,0.59572,31310.62792584448,3.50266,8330.024314887407,81.42680797553297,-1.0,0.75,168.4782933399592,0.0,0.0,0.0,0.0
"[2.18073, -0.292682, 0.00040126]","[0.0, 6205211.0, 6950848.0]","[0.0,0.5,1.0]",5411,23009.5,4363.0,-0.106261,-0.264269,88510.8781396056,8.5354,2433.469671609181,47.03394558390154,-1.0,1.521,73.97668548445232,0.0,0.0,0.0,0.0
[3.00442],[0.0],[0.0],4453,6384.58,5235.24,0.0831426,0.396374,122202.77991947472,11.3397,3574.3903032676662,31.07150046523257,1.973,1.973,53.85704837871061,0.0,0.0,0.0,0.0
"[-0.588346, 3.46932]","[17798750.0, 0.0]","[0.5,0.0]",7504,16168.7,4245.26,0.49637,0.952185,172945.59445458505,15.4578,1299.634639500966,35.85502881407065,-1.0,2.105,72.22511197341144,0.0,0.0,0.0,0.0
