m1,m2,a1,a2,Dl_s,z_merger,d2N_dzdt,duration_time,Mean_SNR
65345.9,27573.2,-0.650772,-0.235858,61430.7286384969,6.21463,2.7104241675049465e-11,324.3486118240091,150.76969350503944
66845.1,53554.3,0.823841,0.770644,51685.34354680464,5.35723,3.9957535299647646e-11,219.75276238517984,312.2963322034906
402931.0,308869.0,0.711674,0.998,39918.63501421698,4.29891,1.254527517968445e-11,15.46062209095346,1621.9016669010357
390246.0,347503.0,0.581455,0.544018,45355.0334973299,4.79152,1.845327284818282e-11,12.374552894718764,1331.2962051297382
872512.0,761527.0,0.998,0.997889,32542.745793806644,3.61807,1.8564421434853405e-11,4.767315056036475,2790.90739136114
374322.0,284422.0,0.958441,0.998,51315.98895353734,5.32443,1.3153532688229583e-11,13.10878667177528,1492.321876240318
882647.0,736734.0,0.998,0.998,13472.577033672947,1.74443,4.894642930728586e-11,11.641620054774604,6071.456312031892
34222300.0,2644380.0,0.279494,0.858473,60517.03173806956,6.13485,1.0851943633798593e-11,0.0,11.35442688118916
616348.0,71245.0,0.533887,0.998,32426.133737093765,3.60717,3.9188061919238106e-11,54.71773378087609,661.9020274827818
25589.5,8599.09,0.731545,0.998,38554.20639135711,4.17414,6.876515395265249e-10,3312.031849044589,104.87329784057005
450923.0,110609.0,0.998,0.925299,29778.872037136112,3.35841,3.6931100053653446e-11,49.41603193314403,1313.5140119879466
782408.0,316251.0,0.998,0.29561,28555.547621294845,3.24255,7.746017493070076e-11,13.003548707746177,2405.270496275728
12012.8,6942.31,0.658291,0.998,46098.92097019944,4.85841,7.71024741543768e-10,5836.776596404526,66.54409422045302
317667.0,228344.0,-0.848078,0.3755,53478.04030816269,5.51609,7.126810219627636e-11,17.20706948633757,714.8145551218595
720772.0,272273.0,0.932426,0.956634,51022.164818541874,5.29832,1.184079347551776e-11,8.180699114845224,1555.05536410268
841777.0,122499.0,0.998,0.991748,61335.2654859699,6.2063,2.7082570201235888e-11,12.29552415256984,1142.9955223568854
136445.0,135112.0,0.991022,0.949966,57763.24612980738,5.89368,4.8426012394269086e-11,48.883969698248656,675.419213305607
943648.0,432979.0,0.986099,0.996864,63272.40477595192,6.37509,1.328025825761612e-11,3.318629103085294,1153.567228541453
560867.0,453017.0,0.997591,0.992226,32452.87518876061,3.60967,1.4478154316495846e-11,10.736147629344089,2588.192982705852
108208.0,52528.0,0.785036,0.998,72839.57036521184,7.20183,1.4230681940326124e-11,99.6653212143767,342.27035146963186
957126.0,876010.0,0.992971,0.990283,37885.51333622141,4.11281,2.5873773270150167e-11,3.289279667749597,1943.2976846992533
881974.0,402315.0,0.996378,0.998,65173.76050948103,6.54028,3.520491808154096e-11,3.6072891921580825,1198.949699426778
